,ELECTION_DATE,ELECTION_NAME,CONTEST_ID,PRECINCT_NUMBER,WARD,PRIMARY_PARTY,VOTES
5512,2010-09-14 00:00:00,Mayoral Primary,,128,6,Statehood Green,1
5513,2010-09-14 00:00:00,Mayoral Primary,,129,2,Statehood Green,4
5514,2010-09-14 00:00:00,Mayoral Primary,,130,6,Statehood Green,0
5515,2010-09-14 00:00:00,Mayoral Primary,,131,6,Statehood Green,1
5516,2010-09-14 00:00:00,Mayoral Primary,,132,7,Statehood Green,1
5517,2010-09-14 00:00:00,Mayoral Primary,,133,8,Statehood Green,0
5518,2010-09-14 00:00:00,Mayoral Primary,,134,8,Statehood Green,1
5519,2010-09-14 00:00:00,Mayoral Primary,,135,5,Statehood Green,4
5520,2010-09-14 00:00:00,Mayoral Primary,,136,1,Statehood Green,2
5521,2010-09-14 00:00:00,Mayoral Primary,,137,1,Statehood Green,2
5522,2010-09-14 00:00:00,Mayoral Primary,,138,3,Statehood Green,1
5523,2010-09-14 00:00:00,Mayoral Primary,,139,5,Statehood Green,3
5524,2010-09-14 00:00:00,Mayoral Primary,,140,8,Statehood Green,1
5525,2010-09-14 00:00:00,Mayoral Primary,,141,2,Statehood Green,1
5526,2010-09-14 00:00:00,Mayoral Primary,,142,6,Statehood Green,0
5527,2010-09-14 00:00:00,Mayoral Primary,,143,6,Statehood Green,4
5528,2010-09-14 00:00:00,Mayoral Primary,,1,6,Statehood Green,1
5529,2010-09-14 00:00:00,Mayoral Primary,,2,2,Statehood Green,0
5530,2010-09-14 00:00:00,Mayoral Primary,,3,2,Statehood Green,0
5531,2010-09-14 00:00:00,Mayoral Primary,,4,2,Statehood Green,0
5532,2010-09-14 00:00:00,Mayoral Primary,,5,2,Statehood Green,0
5533,2010-09-14 00:00:00,Mayoral Primary,,6,2,Statehood Green,1
5534,2010-09-14 00:00:00,Mayoral Primary,,7,3,Statehood Green,0
5535,2010-09-14 00:00:00,Mayoral Primary,,8,3,Statehood Green,0
5536,2010-09-14 00:00:00,Mayoral Primary,,9,3,Statehood Green,0
5537,2010-09-14 00:00:00,Mayoral Primary,,10,3,Statehood Green,0
5538,2010-09-14 00:00:00,Mayoral Primary,,11,3,Statehood Green,2
5539,2010-09-14 00:00:00,Mayoral Primary,,12,3,Statehood Green,0
5540,2010-09-14 00:00:00,Mayoral Primary,,13,2,Statehood Green,0
5541,2010-09-14 00:00:00,Mayoral Primary,,14,2,Statehood Green,0
5542,2010-09-14 00:00:00,Mayoral Primary,,15,2,Statehood Green,0
5543,2010-09-14 00:00:00,Mayoral Primary,,16,2,Statehood Green,0
5544,2010-09-14 00:00:00,Mayoral Primary,,17,2,Statehood Green,1
5545,2010-09-14 00:00:00,Mayoral Primary,,18,2,Statehood Green,1
5546,2010-09-14 00:00:00,Mayoral Primary,,19,5,Statehood Green,2
5547,2010-09-14 00:00:00,Mayoral Primary,,20,1,Statehood Green,2
5548,2010-09-14 00:00:00,Mayoral Primary,,21,2,Statehood Green,0
5549,2010-09-14 00:00:00,Mayoral Primary,,22,1,Statehood Green,0
5550,2010-09-14 00:00:00,Mayoral Primary,,23,1,Statehood Green,1
5551,2010-09-14 00:00:00,Mayoral Primary,,24,1,Statehood Green,0
5552,2010-09-14 00:00:00,Mayoral Primary,,25,1,Statehood Green,0
5553,2010-09-14 00:00:00,Mayoral Primary,,26,3,Statehood Green,1
5554,2010-09-14 00:00:00,Mayoral Primary,,27,3,Statehood Green,0
5555,2010-09-14 00:00:00,Mayoral Primary,,28,3,Statehood Green,0
5556,2010-09-14 00:00:00,Mayoral Primary,,29,3,Statehood Green,0
5557,2010-09-14 00:00:00,Mayoral Primary,,30,3,Statehood Green,0
5558,2010-09-14 00:00:00,Mayoral Primary,,31,3,Statehood Green,0
5559,2010-09-14 00:00:00,Mayoral Primary,,32,3,Statehood Green,0
5560,2010-09-14 00:00:00,Mayoral Primary,,33,3,Statehood Green,0
5561,2010-09-14 00:00:00,Mayoral Primary,,34,3,Statehood Green,0
5562,2010-09-14 00:00:00,Mayoral Primary,,35,1,Statehood Green,3
5563,2010-09-14 00:00:00,Mayoral Primary,,36,1,Statehood Green,0
5564,2010-09-14 00:00:00,Mayoral Primary,,37,1,Statehood Green,1
5565,2010-09-14 00:00:00,Mayoral Primary,,38,1,Statehood Green,1
5566,2010-09-14 00:00:00,Mayoral Primary,,39,1,Statehood Green,1
5567,2010-09-14 00:00:00,Mayoral Primary,,40,1,Statehood Green,2
5568,2010-09-14 00:00:00,Mayoral Primary,,41,1,Statehood Green,2
5569,2010-09-14 00:00:00,Mayoral Primary,,42,1,Statehood Green,0
5570,2010-09-14 00:00:00,Mayoral Primary,,43,1,Statehood Green,0
5571,2010-09-14 00:00:00,Mayoral Primary,,44,5,Statehood Green,2
5572,2010-09-14 00:00:00,Mayoral Primary,,45,4,Statehood Green,0
5573,2010-09-14 00:00:00,Mayoral Primary,,46,4,Statehood Green,0
5574,2010-09-14 00:00:00,Mayoral Primary,,47,4,Statehood Green,0
5575,2010-09-14 00:00:00,Mayoral Primary,,48,4,Statehood Green,0
5576,2010-09-14 00:00:00,Mayoral Primary,,49,4,Statehood Green,1
5577,2010-09-14 00:00:00,Mayoral Primary,,50,3,Statehood Green,1
5578,2010-09-14 00:00:00,Mayoral Primary,,51,4,Statehood Green,2
5579,2010-09-14 00:00:00,Mayoral Primary,,52,4,Statehood Green,0
5580,2010-09-14 00:00:00,Mayoral Primary,,53,4,Statehood Green,0
5581,2010-09-14 00:00:00,Mayoral Primary,,54,4,Statehood Green,1
5582,2010-09-14 00:00:00,Mayoral Primary,,55,4,Statehood Green,0
5583,2010-09-14 00:00:00,Mayoral Primary,,56,4,Statehood Green,1
5584,2010-09-14 00:00:00,Mayoral Primary,,57,4,Statehood Green,2
5585,2010-09-14 00:00:00,Mayoral Primary,,58,4,Statehood Green,0
5586,2010-09-14 00:00:00,Mayoral Primary,,59,4,Statehood Green,0
5587,2010-09-14 00:00:00,Mayoral Primary,,60,4,Statehood Green,1
5588,2010-09-14 00:00:00,Mayoral Primary,,61,4,Statehood Green,1
5589,2010-09-14 00:00:00,Mayoral Primary,,62,4,Statehood Green,3
5590,2010-09-14 00:00:00,Mayoral Primary,,63,4,Statehood Green,1
5591,2010-09-14 00:00:00,Mayoral Primary,,64,4,Statehood Green,1
5592,2010-09-14 00:00:00,Mayoral Primary,,65,4,Statehood Green,0
5593,2010-09-14 00:00:00,Mayoral Primary,,66,5,Statehood Green,1
5594,2010-09-14 00:00:00,Mayoral Primary,,67,5,Statehood Green,2
5595,2010-09-14 00:00:00,Mayoral Primary,,68,5,Statehood Green,1
5596,2010-09-14 00:00:00,Mayoral Primary,,69,5,Statehood Green,0
5597,2010-09-14 00:00:00,Mayoral Primary,,70,5,Statehood Green,3
5598,2010-09-14 00:00:00,Mayoral Primary,,71,5,Statehood Green,1
5599,2010-09-14 00:00:00,Mayoral Primary,,72,5,Statehood Green,0
5600,2010-09-14 00:00:00,Mayoral Primary,,73,5,Statehood Green,2
5601,2010-09-14 00:00:00,Mayoral Primary,,74,5,Statehood Green,3
5602,2010-09-14 00:00:00,Mayoral Primary,,75,5,Statehood Green,2
5603,2010-09-14 00:00:00,Mayoral Primary,,76,5,Statehood Green,0
5604,2010-09-14 00:00:00,Mayoral Primary,,77,5,Statehood Green,0
5605,2010-09-14 00:00:00,Mayoral Primary,,78,5,Statehood Green,0
5606,2010-09-14 00:00:00,Mayoral Primary,,79,5,Statehood Green,1
5607,2010-09-14 00:00:00,Mayoral Primary,,80,7,Statehood Green,0
5608,2010-09-14 00:00:00,Mayoral Primary,,81,6,Statehood Green,4
5609,2010-09-14 00:00:00,Mayoral Primary,,82,6,Statehood Green,0
5610,2010-09-14 00:00:00,Mayoral Primary,,83,6,Statehood Green,0
5611,2010-09-14 00:00:00,Mayoral Primary,,84,6,Statehood Green,1
5612,2010-09-14 00:00:00,Mayoral Primary,,85,6,Statehood Green,1
5613,2010-09-14 00:00:00,Mayoral Primary,,86,6,Statehood Green,1
5614,2010-09-14 00:00:00,Mayoral Primary,,87,6,Statehood Green,0
5615,2010-09-14 00:00:00,Mayoral Primary,,88,6,Statehood Green,0
5616,2010-09-14 00:00:00,Mayoral Primary,,89,6,Statehood Green,2
5617,2010-09-14 00:00:00,Mayoral Primary,,90,6,Statehood Green,0
5618,2010-09-14 00:00:00,Mayoral Primary,,91,6,Statehood Green,0
5619,2010-09-14 00:00:00,Mayoral Primary,,92,7,Statehood Green,0
5620,2010-09-14 00:00:00,Mayoral Primary,,93,7,Statehood Green,0
5621,2010-09-14 00:00:00,Mayoral Primary,,94,7,Statehood Green,1
5622,2010-09-14 00:00:00,Mayoral Primary,,95,7,Statehood Green,0
5623,2010-09-14 00:00:00,Mayoral Primary,,96,7,Statehood Green,1
5624,2010-09-14 00:00:00,Mayoral Primary,,97,7,Statehood Green,1
5625,2010-09-14 00:00:00,Mayoral Primary,,98,7,Statehood Green,1
5626,2010-09-14 00:00:00,Mayoral Primary,,99,7,Statehood Green,1
5627,2010-09-14 00:00:00,Mayoral Primary,,100,7,Statehood Green,0
5628,2010-09-14 00:00:00,Mayoral Primary,,101,7,Statehood Green,1
5629,2010-09-14 00:00:00,Mayoral Primary,,102,7,Statehood Green,0
5630,2010-09-14 00:00:00,Mayoral Primary,,103,7,Statehood Green,0
5631,2010-09-14 00:00:00,Mayoral Primary,,104,7,Statehood Green,1
5632,2010-09-14 00:00:00,Mayoral Primary,,105,7,Statehood Green,0
5633,2010-09-14 00:00:00,Mayoral Primary,,106,7,Statehood Green,0
5634,2010-09-14 00:00:00,Mayoral Primary,,107,7,Statehood Green,0
5635,2010-09-14 00:00:00,Mayoral Primary,,108,7,Statehood Green,0
5636,2010-09-14 00:00:00,Mayoral Primary,,109,7,Statehood Green,2
5637,2010-09-14 00:00:00,Mayoral Primary,,110,7,Statehood Green,0
5638,2010-09-14 00:00:00,Mayoral Primary,,111,7,Statehood Green,2
5639,2010-09-14 00:00:00,Mayoral Primary,,112,7,Statehood Green,0
5640,2010-09-14 00:00:00,Mayoral Primary,,113,7,Statehood Green,0
5641,2010-09-14 00:00:00,Mayoral Primary,,114,8,Statehood Green,1
5642,2010-09-14 00:00:00,Mayoral Primary,,115,8,Statehood Green,1
5643,2010-09-14 00:00:00,Mayoral Primary,,116,8,Statehood Green,1
5644,2010-09-14 00:00:00,Mayoral Primary,,117,8,Statehood Green,0
5645,2010-09-14 00:00:00,Mayoral Primary,,118,8,Statehood Green,0
5646,2010-09-14 00:00:00,Mayoral Primary,,119,8,Statehood Green,1
5647,2010-09-14 00:00:00,Mayoral Primary,,120,8,Statehood Green,0
5648,2010-09-14 00:00:00,Mayoral Primary,,121,8,Statehood Green,0
5649,2010-09-14 00:00:00,Mayoral Primary,,122,8,Statehood Green,0
5650,2010-09-14 00:00:00,Mayoral Primary,,123,8,Statehood Green,0
5651,2010-09-14 00:00:00,Mayoral Primary,,124,8,Statehood Green,1
5652,2010-09-14 00:00:00,Mayoral Primary,,125,8,Statehood Green,0
5653,2010-09-14 00:00:00,Mayoral Primary,,126,8,Statehood Green,0
5654,2010-09-14 00:00:00,Mayoral Primary,,127,6,Statehood Green,0
5655,2010-09-14 00:00:00,Mayoral Primary,,128,6,Statehood Green,0
5656,2010-09-14 00:00:00,Mayoral Primary,,129,2,Statehood Green,0
5657,2010-09-14 00:00:00,Mayoral Primary,,130,6,Statehood Green,0
5658,2010-09-14 00:00:00,Mayoral Primary,,131,6,Statehood Green,1
5659,2010-09-14 00:00:00,Mayoral Primary,,132,7,Statehood Green,1
5660,2010-09-14 00:00:00,Mayoral Primary,,133,8,Statehood Green,0
5661,2010-09-14 00:00:00,Mayoral Primary,,134,8,Statehood Green,0
5662,2010-09-14 00:00:00,Mayoral Primary,,135,5,Statehood Green,2
5663,2010-09-14 00:00:00,Mayoral Primary,,136,1,Statehood Green,0
5664,2010-09-14 00:00:00,Mayoral Primary,,137,1,Statehood Green,0
5665,2010-09-14 00:00:00,Mayoral Primary,,138,3,Statehood Green,0
5666,2010-09-14 00:00:00,Mayoral Primary,,139,5,Statehood Green,0
5667,2010-09-14 00:00:00,Mayoral Primary,,140,8,Statehood Green,0
5668,2010-09-14 00:00:00,Mayoral Primary,,141,2,Statehood Green,0
5669,2010-09-14 00:00:00,Mayoral Primary,,142,6,Statehood Green,0
5670,2010-09-14 00:00:00,Mayoral Primary,,143,6,Statehood Green,1
5671,2010-09-14 00:00:00,Mayoral Primary,,1,6,Statehood Green,1
5672,2010-09-14 00:00:00,Mayoral Primary,,2,2,Statehood Green,0
5673,2010-09-14 00:00:00,Mayoral Primary,,3,2,Statehood Green,0
5674,2010-09-14 00:00:00,Mayoral Primary,,4,2,Statehood Green,0
5675,2010-09-14 00:00:00,Mayoral Primary,,5,2,Statehood Green,1
5676,2010-09-14 00:00:00,Mayoral Primary,,6,2,Statehood Green,1
5677,2010-09-14 00:00:00,Mayoral Primary,,7,3,Statehood Green,1
5678,2010-09-14 00:00:00,Mayoral Primary,,8,3,Statehood Green,1
5679,2010-09-14 00:00:00,Mayoral Primary,,9,3,Statehood Green,0
5680,2010-09-14 00:00:00,Mayoral Primary,,10,3,Statehood Green,1
5681,2010-09-14 00:00:00,Mayoral Primary,,11,3,Statehood Green,2
5682,2010-09-14 00:00:00,Mayoral Primary,,12,3,Statehood Green,0
5683,2010-09-14 00:00:00,Mayoral Primary,,13,2,Statehood Green,2
5684,2010-09-14 00:00:00,Mayoral Primary,,14,2,Statehood Green,1
5685,2010-09-14 00:00:00,Mayoral Primary,,15,2,Statehood Green,0
5686,2010-09-14 00:00:00,Mayoral Primary,,16,2,Statehood Green,0
5687,2010-09-14 00:00:00,Mayoral Primary,,17,2,Statehood Green,1
5688,2010-09-14 00:00:00,Mayoral Primary,,18,2,Statehood Green,1
5689,2010-09-14 00:00:00,Mayoral Primary,,19,5,Statehood Green,2
5690,2010-09-14 00:00:00,Mayoral Primary,,20,1,Statehood Green,0
5691,2010-09-14 00:00:00,Mayoral Primary,,21,2,Statehood Green,1
5692,2010-09-14 00:00:00,Mayoral Primary,,22,1,Statehood Green,4
5693,2010-09-14 00:00:00,Mayoral Primary,,23,1,Statehood Green,2
5694,2010-09-14 00:00:00,Mayoral Primary,,24,1,Statehood Green,1
5695,2010-09-14 00:00:00,Mayoral Primary,,25,1,Statehood Green,4
5696,2010-09-14 00:00:00,Mayoral Primary,,26,3,Statehood Green,0
5697,2010-09-14 00:00:00,Mayoral Primary,,27,3,Statehood Green,0
5698,2010-09-14 00:00:00,Mayoral Primary,,28,3,Statehood Green,0
5699,2010-09-14 00:00:00,Mayoral Primary,,29,3,Statehood Green,0
5700,2010-09-14 00:00:00,Mayoral Primary,,30,3,Statehood Green,0
5701,2010-09-14 00:00:00,Mayoral Primary,,31,3,Statehood Green,1
5702,2010-09-14 00:00:00,Mayoral Primary,,32,3,Statehood Green,1
5703,2010-09-14 00:00:00,Mayoral Primary,,33,3,Statehood Green,3
5704,2010-09-14 00:00:00,Mayoral Primary,,34,3,Statehood Green,1
5705,2010-09-14 00:00:00,Mayoral Primary,,35,1,Statehood Green,3
5706,2010-09-14 00:00:00,Mayoral Primary,,36,1,Statehood Green,0
5707,2010-09-14 00:00:00,Mayoral Primary,,37,1,Statehood Green,1
5708,2010-09-14 00:00:00,Mayoral Primary,,38,1,Statehood Green,2
5709,2010-09-14 00:00:00,Mayoral Primary,,39,1,Statehood Green,5
5710,2010-09-14 00:00:00,Mayoral Primary,,40,1,Statehood Green,4
5711,2010-09-14 00:00:00,Mayoral Primary,,41,1,Statehood Green,2
5712,2010-09-14 00:00:00,Mayoral Primary,,42,1,Statehood Green,0
5713,2010-09-14 00:00:00,Mayoral Primary,,43,1,Statehood Green,1
5714,2010-09-14 00:00:00,Mayoral Primary,,44,5,Statehood Green,1
5715,2010-09-14 00:00:00,Mayoral Primary,,45,4,Statehood Green,3
5716,2010-09-14 00:00:00,Mayoral Primary,,46,4,Statehood Green,0
5717,2010-09-14 00:00:00,Mayoral Primary,,47,4,Statehood Green,2
5718,2010-09-14 00:00:00,Mayoral Primary,,48,4,Statehood Green,1
5719,2010-09-14 00:00:00,Mayoral Primary,,49,4,Statehood Green,2
5720,2010-09-14 00:00:00,Mayoral Primary,,50,3,Statehood Green,0
5721,2010-09-14 00:00:00,Mayoral Primary,,51,4,Statehood Green,1
5722,2010-09-14 00:00:00,Mayoral Primary,,52,4,Statehood Green,0
5723,2010-09-14 00:00:00,Mayoral Primary,,53,4,Statehood Green,0
5724,2010-09-14 00:00:00,Mayoral Primary,,54,4,Statehood Green,4
5725,2010-09-14 00:00:00,Mayoral Primary,,55,4,Statehood Green,0
5726,2010-09-14 00:00:00,Mayoral Primary,,56,4,Statehood Green,0
5727,2010-09-14 00:00:00,Mayoral Primary,,57,4,Statehood Green,2
5728,2010-09-14 00:00:00,Mayoral Primary,,58,4,Statehood Green,3
5729,2010-09-14 00:00:00,Mayoral Primary,,59,4,Statehood Green,0
5730,2010-09-14 00:00:00,Mayoral Primary,,60,4,Statehood Green,0
5731,2010-09-14 00:00:00,Mayoral Primary,,61,4,Statehood Green,0
5732,2010-09-14 00:00:00,Mayoral Primary,,62,4,Statehood Green,3
5733,2010-09-14 00:00:00,Mayoral Primary,,63,4,Statehood Green,1
5734,2010-09-14 00:00:00,Mayoral Primary,,64,4,Statehood Green,1
5735,2010-09-14 00:00:00,Mayoral Primary,,65,4,Statehood Green,3
5736,2010-09-14 00:00:00,Mayoral Primary,,66,5,Statehood Green,1
5737,2010-09-14 00:00:00,Mayoral Primary,,67,5,Statehood Green,2
5738,2010-09-14 00:00:00,Mayoral Primary,,68,5,Statehood Green,2
5739,2010-09-14 00:00:00,Mayoral Primary,,69,5,Statehood Green,1
5740,2010-09-14 00:00:00,Mayoral Primary,,70,5,Statehood Green,2
5741,2010-09-14 00:00:00,Mayoral Primary,,71,5,Statehood Green,0
5742,2010-09-14 00:00:00,Mayoral Primary,,72,5,Statehood Green,0
5743,2010-09-14 00:00:00,Mayoral Primary,,73,5,Statehood Green,2
5744,2010-09-14 00:00:00,Mayoral Primary,,74,5,Statehood Green,1
5745,2010-09-14 00:00:00,Mayoral Primary,,75,5,Statehood Green,1
5746,2010-09-14 00:00:00,Mayoral Primary,,76,5,Statehood Green,0
5747,2010-09-14 00:00:00,Mayoral Primary,,77,5,Statehood Green,0
5748,2010-09-14 00:00:00,Mayoral Primary,,78,5,Statehood Green,1
5749,2010-09-14 00:00:00,Mayoral Primary,,79,5,Statehood Green,0
5750,2010-09-14 00:00:00,Mayoral Primary,,80,7,Statehood Green,0
5751,2010-09-14 00:00:00,Mayoral Primary,,81,6,Statehood Green,3
5752,2010-09-14 00:00:00,Mayoral Primary,,82,6,Statehood Green,2
5753,2010-09-14 00:00:00,Mayoral Primary,,83,6,Statehood Green,1
5754,2010-09-14 00:00:00,Mayoral Primary,,84,6,Statehood Green,1
5755,2010-09-14 00:00:00,Mayoral Primary,,85,6,Statehood Green,3
5756,2010-09-14 00:00:00,Mayoral Primary,,86,6,Statehood Green,0
5757,2010-09-14 00:00:00,Mayoral Primary,,87,6,Statehood Green,0
5758,2010-09-14 00:00:00,Mayoral Primary,,88,6,Statehood Green,1
5759,2010-09-14 00:00:00,Mayoral Primary,,89,6,Statehood Green,0
5760,2010-09-14 00:00:00,Mayoral Primary,,90,6,Statehood Green,0
5761,2010-09-14 00:00:00,Mayoral Primary,,91,6,Statehood Green,1
5762,2010-09-14 00:00:00,Mayoral Primary,,92,7,Statehood Green,1
5763,2010-09-14 00:00:00,Mayoral Primary,,93,7,Statehood Green,1
5764,2010-09-14 00:00:00,Mayoral Primary,,94,7,Statehood Green,0
5765,2010-09-14 00:00:00,Mayoral Primary,,95,7,Statehood Green,0
5766,2010-09-14 00:00:00,Mayoral Primary,,96,7,Statehood Green,1
5767,2010-09-14 00:00:00,Mayoral Primary,,97,7,Statehood Green,2
5768,2010-09-14 00:00:00,Mayoral Primary,,98,7,Statehood Green,0
5769,2010-09-14 00:00:00,Mayoral Primary,,99,7,Statehood Green,1
5770,2010-09-14 00:00:00,Mayoral Primary,,100,7,Statehood Green,0
5771,2010-09-14 00:00:00,Mayoral Primary,,101,7,Statehood Green,0
5772,2010-09-14 00:00:00,Mayoral Primary,,102,7,Statehood Green,5
5773,2010-09-14 00:00:00,Mayoral Primary,,103,7,Statehood Green,0
5774,2010-09-14 00:00:00,Mayoral Primary,,104,7,Statehood Green,0
5775,2010-09-14 00:00:00,Mayoral Primary,,105,7,Statehood Green,1
5776,2010-09-14 00:00:00,Mayoral Primary,,106,7,Statehood Green,1
5777,2010-09-14 00:00:00,Mayoral Primary,,107,7,Statehood Green,0
5778,2010-09-14 00:00:00,Mayoral Primary,,108,7,Statehood Green,0
5779,2010-09-14 00:00:00,Mayoral Primary,,109,7,Statehood Green,0
5780,2010-09-14 00:00:00,Mayoral Primary,,110,7,Statehood Green,2
5781,2010-09-14 00:00:00,Mayoral Primary,,111,7,Statehood Green,0
5782,2010-09-14 00:00:00,Mayoral Primary,,112,7,Statehood Green,0
5783,2010-09-14 00:00:00,Mayoral Primary,,113,7,Statehood Green,0
5784,2010-09-14 00:00:00,Mayoral Primary,,114,8,Statehood Green,1
5785,2010-09-14 00:00:00,Mayoral Primary,,115,8,Statehood Green,0
5786,2010-09-14 00:00:00,Mayoral Primary,,116,8,Statehood Green,1
5787,2010-09-14 00:00:00,Mayoral Primary,,117,8,Statehood Green,1
5788,2010-09-14 00:00:00,Mayoral Primary,,118,8,Statehood Green,0
5789,2010-09-14 00:00:00,Mayoral Primary,,119,8,Statehood Green,0
5790,2010-09-14 00:00:00,Mayoral Primary,,120,8,Statehood Green,1
5791,2010-09-14 00:00:00,Mayoral Primary,,121,8,Statehood Green,0
5792,2010-09-14 00:00:00,Mayoral Primary,,122,8,Statehood Green,0
5793,2010-09-14 00:00:00,Mayoral Primary,,123,8,Statehood Green,1
5794,2010-09-14 00:00:00,Mayoral Primary,,124,8,Statehood Green,1
5795,2010-09-14 00:00:00,Mayoral Primary,,125,8,Statehood Green,0
5796,2010-09-14 00:00:00,Mayoral Primary,,126,8,Statehood Green,5
5797,2010-09-14 00:00:00,Mayoral Primary,,127,6,Statehood Green,2
5798,2010-09-14 00:00:00,Mayoral Primary,,128,6,Statehood Green,0
5799,2010-09-14 00:00:00,Mayoral Primary,,129,2,Statehood Green,0
5800,2010-09-14 00:00:00,Mayoral Primary,,130,6,Statehood Green,0
5801,2010-09-14 00:00:00,Mayoral Primary,,131,6,Statehood Green,1
5802,2010-09-14 00:00:00,Mayoral Primary,,132,7,Statehood Green,1
5803,2010-09-14 00:00:00,Mayoral Primary,,133,8,Statehood Green,0
5804,2010-09-14 00:00:00,Mayoral Primary,,134,8,Statehood Green,0
5805,2010-09-14 00:00:00,Mayoral Primary,,135,5,Statehood Green,2
5806,2010-09-14 00:00:00,Mayoral Primary,,136,1,Statehood Green,0
5807,2010-09-14 00:00:00,Mayoral Primary,,137,1,Statehood Green,0
5808,2010-09-14 00:00:00,Mayoral Primary,,138,3,Statehood Green,1
5809,2010-09-14 00:00:00,Mayoral Primary,,139,5,Statehood Green,3
5810,2010-09-14 00:00:00,Mayoral Primary,,140,8,Statehood Green,1
5811,2010-09-14 00:00:00,Mayoral Primary,,141,2,Statehood Green,0
5812,2010-09-14 00:00:00,Mayoral Primary,,142,6,Statehood Green,0
5813,2010-09-14 00:00:00,Mayoral Primary,,143,6,Statehood Green,2
5814,2010-09-14 00:00:00,Mayoral Primary,,1,6,Statehood Green,3
5815,2010-09-14 00:00:00,Mayoral Primary,,2,2,Statehood Green,0
5816,2010-09-14 00:00:00,Mayoral Primary,,3,2,Statehood Green,1
5817,2010-09-14 00:00:00,Mayoral Primary,,4,2,Statehood Green,2
5818,2010-09-14 00:00:00,Mayoral Primary,,5,2,Statehood Green,3
5819,2010-09-14 00:00:00,Mayoral Primary,,6,2,Statehood Green,1
5820,2010-09-14 00:00:00,Mayoral Primary,,7,3,Statehood Green,2
5821,2010-09-14 00:00:00,Mayoral Primary,,8,3,Statehood Green,2
5822,2010-09-14 00:00:00,Mayoral Primary,,9,3,Statehood Green,0
5823,2010-09-14 00:00:00,Mayoral Primary,,10,3,Statehood Green,1
5824,2010-09-14 00:00:00,Mayoral Primary,,11,3,Statehood Green,2
5825,2010-09-14 00:00:00,Mayoral Primary,,12,3,Statehood Green,0
5826,2010-09-14 00:00:00,Mayoral Primary,,13,2,Statehood Green,1
5827,2010-09-14 00:00:00,Mayoral Primary,,14,2,Statehood Green,1
5828,2010-09-14 00:00:00,Mayoral Primary,,15,2,Statehood Green,3
5829,2010-09-14 00:00:00,Mayoral Primary,,16,2,Statehood Green,3
5830,2010-09-14 00:00:00,Mayoral Primary,,17,2,Statehood Green,5
5831,2010-09-14 00:00:00,Mayoral Primary,,18,2,Statehood Green,3
5832,2010-09-14 00:00:00,Mayoral Primary,,19,5,Statehood Green,5
5833,2010-09-14 00:00:00,Mayoral Primary,,20,1,Statehood Green,2
5834,2010-09-14 00:00:00,Mayoral Primary,,21,2,Statehood Green,1
5835,2010-09-14 00:00:00,Mayoral Primary,,22,1,Statehood Green,2
5836,2010-09-14 00:00:00,Mayoral Primary,,23,1,Statehood Green,4
5837,2010-09-14 00:00:00,Mayoral Primary,,24,1,Statehood Green,3
5838,2010-09-14 00:00:00,Mayoral Primary,,25,1,Statehood Green,12
5839,2010-09-14 00:00:00,Mayoral Primary,,26,3,Statehood Green,3
5840,2010-09-14 00:00:00,Mayoral Primary,,27,3,Statehood Green,1
5841,2010-09-14 00:00:00,Mayoral Primary,,28,3,Statehood Green,6
5842,2010-09-14 00:00:00,Mayoral Primary,,29,3,Statehood Green,0
5843,2010-09-14 00:00:00,Mayoral Primary,,30,3,Statehood Green,2
5844,2010-09-14 00:00:00,Mayoral Primary,,31,3,Statehood Green,4
5845,2010-09-14 00:00:00,Mayoral Primary,,32,3,Statehood Green,1
5846,2010-09-14 00:00:00,Mayoral Primary,,33,3,Statehood Green,3
5847,2010-09-14 00:00:00,Mayoral Primary,,34,3,Statehood Green,3
5848,2010-09-14 00:00:00,Mayoral Primary,,35,1,Statehood Green,9
5849,2010-09-14 00:00:00,Mayoral Primary,,36,1,Statehood Green,6
5850,2010-09-14 00:00:00,Mayoral Primary,,37,1,Statehood Green,5
5851,2010-09-14 00:00:00,Mayoral Primary,,38,1,Statehood Green,3
5852,2010-09-14 00:00:00,Mayoral Primary,,39,1,Statehood Green,10
5853,2010-09-14 00:00:00,Mayoral Primary,,40,1,Statehood Green,15
5854,2010-09-14 00:00:00,Mayoral Primary,,41,1,Statehood Green,4
5855,2010-09-14 00:00:00,Mayoral Primary,,42,1,Statehood Green,3
5856,2010-09-14 00:00:00,Mayoral Primary,,43,1,Statehood Green,3
5857,2010-09-14 00:00:00,Mayoral Primary,,44,5,Statehood Green,2
5858,2010-09-14 00:00:00,Mayoral Primary,,45,4,Statehood Green,0
5859,2010-09-14 00:00:00,Mayoral Primary,,46,4,Statehood Green,1
5860,2010-09-14 00:00:00,Mayoral Primary,,47,4,Statehood Green,0
5861,2010-09-14 00:00:00,Mayoral Primary,,48,4,Statehood Green,1
5862,2010-09-14 00:00:00,Mayoral Primary,,49,4,Statehood Green,3
5863,2010-09-14 00:00:00,Mayoral Primary,,50,3,Statehood Green,5
5864,2010-09-14 00:00:00,Mayoral Primary,,51,4,Statehood Green,1
5865,2010-09-14 00:00:00,Mayoral Primary,,52,4,Statehood Green,1
5866,2010-09-14 00:00:00,Mayoral Primary,,53,4,Statehood Green,5
5867,2010-09-14 00:00:00,Mayoral Primary,,54,4,Statehood Green,5
5868,2010-09-14 00:00:00,Mayoral Primary,,55,4,Statehood Green,1
